Date,BA,JNJ,JPM,NVDA,PG,WMT,XOM,AAPL,AMZN,GOOGL,META,MSFT,TSLA
2022-10-03,122.0,149.00585004241574,97.22434773636056,12.332184417959828,117.13703158418676,41.78182238700419,80.56605987994074,135.93043653465315,113.58000183105467,96.09720549678472,136.29977780463983,229.2669257521109,254.5
2022-10-04,129.39999389648438,148.6068334985122,101.8176851146076,12.86354576862045,118.84003215302602,42.9431370587814,83.42935424754265,142.6379332973476,119.88999938964844,99.75200186201134,139.62925227270807,238.69428433273487,250.5200042724609
2022-10-05,130.27999877929688,149.66799466001467,101.9299177491966,12.895507767366093,118.93207550048828,42.91105482082376,85.67525275639964,141.69377951288206,118.58000183105467,99.14618310911276,137.39302261669823,239.5708412510312,245.00999450683597
2022-10-06,131.1300048828125,149.45935020868023,101.66057626606708,13.20413661584121,118.64671949891984,42.692907586612826,88.10906001995417,143.40507882099124,120.7699966430664,99.99035181341512,136.8761914030969,241.46019588133413,239.44000244140625
2022-10-07,130.36000061035156,146.72033425730493,99.8588140007547,12.489994237550276,116.44665320548464,42.12507357646236,91.43765299401106,140.18900681575843,118.0,99.16605043527572,135.9220720867006,234.6136353894084,233.94000244140625
2022-10-10,131.4199981689453,145.68638113733584,99.12511051387835,12.022554573324271,113.56539543440812,41.55404429928607,90.8112791553239,138.10398864746094,115.0999984741211,98.321857225074,132.73174080837853,226.96849528328903,223.92999267578125
2022-10-11,132.9600067138672,145.4505719041619,96.93326671657108,11.547127205645026,113.85997790983951,41.5476229705577,86.99060194444966,137.5925530590874,112.70999908447266,96.76262317947702,130.81355674500165,221.68018361933272,220.9499969482422
2022-10-12,128.42999267578125,147.78149072324538,94.54638824207048,11.565106967607235,114.91857295436012,42.67045467036734,87.24113386149753,136.8352517842159,112.48999786376952,96.63352527434036,127.53380187569807,219.51810569426297,215.3300018310547
2022-10-13,126.5,145.9221769159012,94.71358189383572,10.957833785657904,113.69426535688764,41.47384500559616,87.28586137079145,132.76354024673512,107.87999725341795,94.49824120164976,122.77315251009512,214.11295342121704,208.3000030517578
2022-10-14,135.58999633789062,149.14193670688817,103.98246572967996,12.042533640006935,116.67677394704538,42.487596146046464,90.48022284624686,141.9297957953737,114.0999984741211,99.30508010298726,130.19737236097194,229.393492314521,224.00999450683597
2022-10-17,136.97999572753906,150.0126087815701,107.1866277971114,11.504175799732458,115.9956064950374,42.012796075209785,90.43548550029791,138.7432621845146,110.11000061035156,98.18283515095766,129.50165930161177,229.6662199829536,210.0399932861328
2022-10-18,139.0,149.64983876750966,111.13381714327537,12.32918900154751,119.05173407403652,42.80518557019737,90.8560368962404,143.0903655439518,119.05999755859376,102.42356970435208,136.2500678250026,236.8925737936442,229.5
2022-10-19,137.1699981689453,150.5568096873528,109.58281592373218,11.864745537264808,121.17815581460002,43.09391465539797,90.59655677172894,139.35302135031444,114.70999908447266,99.32494982352485,132.0758135465308,230.854359464379,219.8000030517578
2022-10-20,138.36000061035156,149.64985140909755,108.81193089978125,12.098464887612495,119.23842268375518,42.98163310401536,93.34352417538912,140.66108608089553,113.83000183105467,99.3150258393555,132.11552187685882,229.61749044615095,208.27999877929688
2022-10-21,138.47999572753906,149.38680454654724,108.1618122291094,12.08348369251546,117.31015207310088,43.24790526559795,93.4598373143989,140.51355110159545,114.79000091552734,97.17973248327009,125.53609757548875,228.61439693552748,206.4199981689453
2022-10-24,142.85000610351562,154.01234988822208,113.3720944903838,12.492991919760396,120.0449726099168,44.09483490991902,94.5425244381559,144.7623420825169,119.9800033569336,101.10269486321174,126.4703489630446,237.3989952337496,205.82000732421875
